Estacion,Date,Mes,Year,SO2,CO,NO,NO2,NOx,O3,C7H8,C6H6,C8H10,PM10,Ruido,PM25,PM1,CH4,Veloc,Direc,VelocMax,Temp,HRel,Pres,RSol,Precip,NH3,lat,lon,long
Moli del Sol,1-2021,1,2021,3.87,0.16,8.11,16.39,28.72,49.9,,,,14.24,,12.55,9.05,,3.55,231.67,8.66,15.31,58.79,1003.66,,0.07,,39.48215563893474,,-0.4086328955568287
Moli del Sol,2-2021,2,2021,3.86,0.13,3.87,13.13,18.93,57.33,,,,23.25,,21.53,16.06,,2.19,178.59,5.62,14.61,73.34,1007.68,,0.02,,39.48215563893474,,-0.4086328955568287
Moli del Sol,3-2021,3,2021,3.47,0.14,3.24,13.39,18.05,56.58,,,,19.51,,17.83,13.3,,1.98,197.53,5.3,14.68,66.69,1006.65,,0.04,,39.48215563893474,,-0.4086328955568287
Moli del Sol,4-2021,4,2021,3.22,0.11,3.23,12.95,17.57,64.37,,,,19.39,,17.95,13.51,,1.83,170.41,5.12,15.51,78.16,1001.98,,0.09,,39.48215563893474,,-0.4086328955568287
Moli del Sol,5-2021,5,2021,3.36,0.13,2.82,11.36,15.16,57.15,,,,16.06,,14.18,9.18,,2.17,175.49,5.64,18.78,72.03,1003.29,,0.02,,39.48215563893474,,-0.4086328955568287
Moli del Sol,6-2021,6,2021,3.06,0.12,2.45,11.83,15.16,57.53,,,,16.4,,14.53,10.07,,1.9,191.67,5.1,21.45,68.43,1001.73,,0.01,,39.48215563893474,,-0.4086328955568287
Moli del Sol,7-2021,7,2021,3.39,0.12,2.01,10.87,13.99,56.73,,,,14.71,,13.22,9.53,,1.88,177.82,5.21,22.13,78.54,1001.28,,0.05,,39.48215563893474,,-0.4086328955568287
Moli del Sol,8-2021,8,2021,3.19,0.12,2.08,10.39,13.61,56.06,,,,16.49,,14.93,10.27,,1.96,166.85,5.49,22.58,76.17,1001.99,,0.09,,39.48215563893474,,-0.4086328955568287
Moli del Sol,9-2021,9,2021,3.43,0.12,1.98,11.55,14.78,53.06,,,,13.94,,12.7,9.48,,2.16,187.36,5.66,21.02,73.04,1003.27,,0.07,,39.48215563893474,,-0.4086328955568287
Moli del Sol,10-2021,10,2021,3.22,0.12,2.69,14.37,18.58,45.69,,,,14.63,,13.77,11.26,,1.98,218.09,5.13,18.12,70.48,1004.12,,0.03,,39.48215563893474,,-0.4086328955568287
Moli del Sol,11-2021,11,2021,4.3,0.17,4.86,16.01,23.12,46.55,,,,11.95,,10.14,7.56,,2.11,227.05,5.72,15.41,62.98,1003.41,,0.15,,39.48215563893474,,-0.4086328955568287
Moli del Sol,12-2021,12,2021,3.89,0.19,7.74,17.69,29.31,38.79,,,,19.75,,15.56,11.26,,2.13,232.45,5.48,15.75,65.9,1006.6,,0.0,,39.48215563893474,,-0.4086328955568287
Moli del Sol,1-2022,1,2022,3.78,0.18,6.73,20.65,30.73,44.35,,,,19.0,,14.45,10.56,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,2-2022,2,2022,3.17,0.14,4.9,15.68,23.17,51.26,,,,15.48,,11.56,8.22,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,3-2022,3,2022,4.25,0.13,3.72,14.19,19.42,70.64,,,,17.9,,13.63,9.81,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,4-2022,4,2022,3.49,0.12,2.83,16.42,20.55,66.46,,,,13.91,,10.4,7.5,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,5-2022,5,2022,3.93,0.11,2.89,17.41,21.67,65.13,,,,14.04,,10.46,7.43,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,6-2022,6,2022,3.46,0.11,3.07,15.14,19.81,66.05,,,,11.16,,8.29,5.91,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,7-2022,7,2022,3.35,0.11,3.67,15.71,21.39,63.42,,,,12.61,,9.6,7.1,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,8-2022,8,2022,3.23,0.12,2.97,14.73,19.48,63.38,,,,12.87,,9.24,6.38,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,9-2022,9,2022,3.92,0.11,3.4,15.62,20.97,56.39,,,,13.01,,9.23,6.01,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,10-2022,10,2022,3.45,0.13,5.11,19.7,27.66,47.48,,,,22.33,,17.46,11.87,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,11-2022,11,2022,3.64,0.11,3.99,14.57,20.77,48.19,,,,10.04,,7.66,5.3,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,12-2022,12,2022,3.58,0.11,7.4,18.94,30.28,41.08,,,,14.49,,11.35,7.84,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Pista Silla,1-2017,1,2017,4.76,0.16,28.23,36.34,79.48,37.11,4.52,1.79,1.14,14.01,60.49,7.68,6.62,,3.6,221.31,7.89,12.74,56.55,1006.01,,0.1,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2017,2,2017,4.29,0.2,34.82,43.6,96.9,30.2,5.97,2.03,1.76,16.72,61.1,10.09,8.66,,2.45,216.62,5.58,14.34,62.47,1007.8,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2017,3,2017,4.88,0.18,29.7,44.13,89.55,42.51,5.71,2.06,2.21,19.02,61.1,11.38,9.87,,2.5,207.37,6.01,15.08,58.88,1006.29,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2017,4,2017,4.2,0.16,20.85,35.6,67.42,49.83,4.32,1.45,1.25,14.34,59.36,8.78,6.85,,2.09,188.59,5.65,16.23,61.33,1004.79,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2017,5,2017,4.74,0.18,24.15,37.4,74.31,41.89,5.38,1.36,1.39,14.83,59.1,8.6,6.68,,1.86,201.09,5.17,19.39,56.63,1006.08,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2017,6,2017,4.34,0.18,20.45,36.59,67.8,51.96,4.76,1.19,1.14,17.39,58.53,8.11,5.88,,2.36,184.21,5.98,22.85,52.1,1003.89,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2017,7,2017,4.49,0.21,20.4,30.72,61.85,42.9,4.52,1.11,0.96,17.91,59.05,11.53,9.26,,1.81,162.79,4.94,22.74,63.07,1004.04,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2017,8,2017,3.66,0.14,15.55,26.06,49.79,45.9,4.45,1.13,1.12,21.49,58.36,12.09,8.86,,1.83,193.88,4.88,22.25,62.21,1004.79,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2017,9,2017,3.72,0.16,19.0,30.07,59.05,46.21,4.9,1.37,1.25,19.24,59.21,9.77,7.1,,2.24,193.66,5.56,19.87,60.27,1005.4,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2017,10,2017,4.0,0.16,26.39,41.5,81.8,36.11,7.99,1.62,1.76,21.38,58.82,11.68,10.56,,1.92,214.54,4.85,18.64,59.19,1006.81,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2017,11,2017,4.34,0.21,38.07,47.8,106.09,31.64,8.63,2.14,2.13,64.66,58.74,23.24,7.05,,2.48,224.86,5.8,15.33,50.11,1004.57,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2017,12,2017,3.85,0.16,27.46,32.99,74.9,33.61,5.67,1.77,1.19,37.16,59.58,14.23,8.57,,3.14,232.63,7.44,14.64,54.12,1007.85,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2018,1,2018,4.02,0.16,29.3,30.6,75.34,34.64,5.52,1.85,1.39,40.21,60.65,18.67,,,2.48,222.42,6.0,14.18,57.85,1007.52,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2018,2,2018,4.16,0.15,25.7,43.79,83.05,38.57,5.41,1.86,1.43,37.88,59.81,17.92,,,2.32,219.93,5.85,13.71,60.45,1001.12,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2018,3,2018,4.11,0.13,19.39,35.06,64.61,50.88,8.05,2.19,3.3,38.69,60.05,12.14,,,3.65,246.07,9.07,15.68,48.59,998.96,,0.06,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2018,4,2018,4.0,0.12,18.74,36.33,64.95,54.1,6.0,2.49,3.53,44.88,59.19,20.29,,,2.23,206.38,6.11,17.54,59.89,1002.46,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2018,5,2018,4.11,0.14,18.1,37.89,65.49,58.97,5.99,2.69,3.08,36.78,59.24,18.6,,,2.0,192.97,5.5,18.62,62.87,1000.88,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2018,6,2018,3.55,0.13,15.1,35.55,58.63,55.34,4.25,1.73,1.9,26.64,58.83,11.78,,,1.95,183.46,5.44,21.26,63.5,1001.23,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2018,7,2018,3.55,0.15,14.09,31.2,52.7,56.8,2.73,1.17,1.31,28.59,59.41,13.51,,,1.97,175.94,5.64,22.56,66.65,1000.58,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2018,8,2018,3.67,0.14,14.93,33.39,56.2,43.0,4.01,2.06,1.54,21.29,58.23,10.31,,,1.83,187.36,4.87,22.26,64.66,1002.52,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2018,9,2018,4.18,0.14,16.61,35.45,60.79,45.99,3.35,2.34,1.38,25.82,59.96,13.38,,,2.07,204.85,5.33,20.89,67.93,1005.04,,0.09,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2018,10,2018,4.69,0.19,20.47,36.12,67.35,36.17,4.86,1.35,2.6,27.26,60.13,14.5,,,2.55,212.32,6.44,17.55,68.66,1000.44,,0.14,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2018,11,2018,4.52,0.14,20.95,33.36,65.36,32.76,4.22,1.21,2.59,27.69,60.82,14.4,,,2.89,215.58,7.31,16.57,65.92,1001.71,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2018,12,2018,4.55,0.15,30.38,40.99,87.42,26.12,5.78,1.58,3.3,32.05,60.64,16.95,,,2.49,243.2,6.24,15.48,61.82,1008.64,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2019,1,2019,4.97,0.14,22.65,32.5,67.1,42.87,5.83,1.82,3.4,29.22,59.04,12.58,,,3.09,235.37,7.45,15.83,55.97,1001.25,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2019,2,2019,4.77,0.21,22.31,41.99,76.04,42.79,6.68,2.22,1.68,33.68,64.41,18.54,,,1.91,208.98,4.8,15.93,62.14,1009.74,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2019,3,2019,5.28,0.26,15.5,34.05,57.66,56.92,4.7,1.68,1.3,28.26,59.84,14.06,,,2.51,200.82,6.21,16.47,56.58,1007.33,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2019,4,2019,4.66,0.2,10.5,23.63,39.54,64.33,3.54,1.39,1.16,18.49,60.26,10.87,,,3.5,186.21,7.98,17.58,65.22,1001.7,,0.11,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2019,5,2019,4.84,0.18,12.61,27.63,46.76,53.64,4.05,1.48,1.12,19.99,61.22,10.31,,,2.38,188.73,5.58,19.26,62.69,1002.45,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2019,6,2019,4.79,0.15,12.4,26.1,44.97,53.51,4.53,1.2,2.25,21.61,60.57,11.82,,,1.63,174.74,4.69,22.33,64.09,1002.2,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2019,7,2019,4.55,0.15,13.52,24.63,45.18,50.2,4.57,1.1,2.52,25.4,57.94,12.88,,,1.89,187.69,5.32,24.39,62.93,1001.29,,0.05,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2019,8,2019,4.48,0.14,11.11,21.37,38.25,49.65,4.25,1.07,2.37,22.44,57.73,12.74,,,2.31,188.02,5.86,23.5,66.76,1003.83,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2019,9,2019,4.78,0.16,12.19,23.27,41.78,55.65,5.47,1.33,3.01,23.88,59.13,13.25,,,2.43,201.41,6.17,22.79,63.66,1003.74,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2019,10,2019,5.03,0.23,16.78,27.88,53.42,42.05,10.56,2.43,5.92,17.54,58.69,9.31,,,2.25,225.75,5.86,19.03,57.8,1002.89,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2019,11,2019,5.18,0.2,18.17,27.0,54.71,40.13,7.64,1.87,4.41,13.21,59.03,5.95,,,3.18,236.79,7.89,15.62,57.3,1000.15,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2019,12,2019,5.2,0.23,23.2,31.1,66.5,36.29,8.87,2.27,4.95,18.95,59.95,10.83,,,2.91,229.54,7.06,15.58,61.44,1006.0,,0.06,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2020,1,2020,5.0,0.2,22.09,28.99,62.68,32.39,10.1,2.38,5.62,21.59,59.84,12.86,,,3.0,220.27,7.13,14.88,69.01,1006.55,,0.17,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2020,2,2020,4.96,0.21,17.6,29.29,56.14,32.33,7.93,2.69,4.34,26.52,59.0,14.98,,,2.04,206.54,5.27,16.02,68.82,1007.61,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2020,3,2020,4.46,0.17,8.54,14.55,27.38,49.79,4.19,1.14,2.05,12.62,56.28,9.31,,,2.55,169.13,6.66,14.48,77.32,1003.96,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2020,4,2020,4.54,0.14,7.38,12.86,23.87,60.61,3.34,0.81,1.84,10.56,55.3,7.44,,,2.08,196.33,5.66,17.31,75.09,1001.68,,0.06,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2020,5,2020,4.74,0.12,6.62,17.33,27.31,67.18,2.67,0.64,1.38,10.05,56.26,5.41,,,2.16,183.36,5.58,19.78,70.03,1004.97,,0.2,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2020,6,2020,4.35,0.13,9.17,19.85,33.76,56.93,2.61,0.66,1.52,14.83,58.24,8.42,,,1.89,171.07,5.15,21.71,75.52,1004.03,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2020,7,2020,5.76,0.19,12.58,24.78,43.89,57.28,5.37,1.67,3.13,14.72,59.55,9.26,,,1.66,168.76,4.78,23.41,78.44,1003.88,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2020,8,2020,5.05,0.15,11.76,21.28,39.07,53.39,3.76,1.15,2.2,12.68,58.6,8.63,,,1.56,179.4,4.37,23.26,78.24,1002.69,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2020,9,2020,3.64,0.17,10.18,21.28,36.73,56.83,2.75,0.98,1.68,11.82,56.51,7.97,,,1.87,222.39,5.19,21.22,71.71,1004.22,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2020,10,2020,4.12,0.13,12.35,23.69,42.46,44.69,3.05,1.0,1.56,11.71,55.34,7.72,,,2.1,223.28,5.48,18.08,70.85,1004.67,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2020,11,2020,3.91,0.17,16.75,25.82,51.27,33.58,3.6,0.99,1.93,11.14,51.05,8.64,,,1.98,221.04,5.18,16.85,68.91,1006.8,,0.1,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2020,12,2020,4.07,0.17,18.93,22.27,51.16,42.09,2.63,0.98,1.52,10.4,56.15,7.92,,,2.01,226.37,5.3,15.25,63.63,1005.51,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2021,1,2021,3.54,0.13,13.36,18.79,39.28,49.59,2.91,0.97,1.65,9.67,58.58,6.76,,,3.55,231.67,8.66,15.31,58.79,1003.66,,0.07,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2021,2,2021,3.37,0.13,8.26,18.09,30.77,57.83,4.06,1.17,1.26,13.04,59.17,11.15,,,2.19,178.59,5.62,14.61,73.34,1007.68,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2021,3,2021,3.32,0.16,10.12,23.7,39.14,59.43,1.18,0.63,0.77,11.24,57.69,8.96,,,1.98,197.53,5.3,14.68,66.69,1006.65,,0.04,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2021,4,2021,3.23,0.16,11.01,24.42,41.17,62.31,1.48,0.62,1.0,11.87,76.12,9.17,,,1.83,170.41,5.12,15.51,78.16,1001.98,,0.09,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2021,5,2021,3.25,0.14,10.42,22.15,38.05,61.67,0.94,0.49,0.38,9.42,58.91,6.49,,,2.17,175.49,5.64,18.78,72.03,1003.29,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2021,6,2021,3.32,0.12,9.69,21.82,36.41,53.54,0.87,0.38,0.37,12.79,64.12,6.95,,,1.9,191.67,5.1,21.45,68.43,1001.73,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2021,7,2021,3.27,0.12,8.26,18.88,31.27,56.31,1.0,0.36,0.35,14.37,60.29,7.64,,,1.88,177.82,5.21,22.13,78.54,1001.28,,0.05,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2021,8,2021,3.31,0.11,6.97,18.07,28.59,60.06,0.89,0.36,0.37,14.94,60.51,8.35,,,1.96,166.85,5.49,22.58,76.17,1001.99,,0.09,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2021,9,2021,3.2,0.11,8.09,20.52,32.87,54.4,1.18,0.39,0.53,12.43,61.48,7.46,,,2.16,187.36,5.66,21.02,73.04,1003.27,,0.07,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2021,10,2021,3.34,0.13,10.31,25.08,40.82,45.04,1.33,0.45,0.53,13.39,62.24,8.57,,,1.98,218.09,5.13,18.12,70.48,1004.12,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2021,11,2021,3.37,0.15,12.38,24.49,43.38,39.65,1.48,0.46,0.78,10.29,61.3,6.49,,,2.11,227.05,5.72,15.41,62.98,1003.41,,0.15,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2021,12,2021,3.27,0.13,15.6,24.15,47.96,31.73,1.44,0.53,0.65,17.13,62.17,11.56,,,2.13,232.45,5.48,15.75,65.9,1006.6,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2022,1,2022,3.34,0.16,16.23,29.4,54.16,34.04,1.27,0.55,0.67,17.59,62.54,12.55,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2022,2,2022,3.49,0.13,10.45,23.22,39.06,36.42,1.25,0.43,0.49,14.95,62.33,10.1,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2022,3,2022,3.35,0.12,7.33,15.54,26.64,64.99,1.42,0.48,0.64,17.13,66.24,13.05,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2022,4,2022,3.41,0.12,6.05,17.71,26.83,54.33,1.02,0.41,0.58,14.08,62.27,9.53,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2022,5,2022,4.51,0.13,6.09,18.57,27.67,46.03,1.16,0.4,0.75,13.69,61.1,8.79,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2022,6,2022,3.68,0.12,5.67,16.43,24.84,56.05,1.31,0.37,0.57,16.48,60.65,10.68,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2022,7,2022,3.17,0.14,6.72,18.01,28.05,53.23,1.18,0.39,0.64,21.12,59.79,15.62,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2022,8,2022,3.13,0.12,4.89,14.77,21.92,61.89,0.97,0.39,0.6,23.02,59.49,15.17,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2022,9,2022,3.17,0.18,7.05,17.22,27.74,54.27,1.59,0.39,0.63,14.87,61.3,10.48,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2022,10,2022,3.18,0.17,9.66,20.63,35.22,42.43,1.82,0.47,0.92,26.18,61.19,18.79,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2022,11,2022,3.23,0.16,7.65,16.33,27.81,46.67,1.29,0.42,0.67,14.94,61.81,8.2,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2022,12,2022,3.33,0.19,11.48,19.13,36.52,37.48,1.98,0.49,0.85,19.62,61.64,11.19,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Politecnic,1-2017,1,2017,3.4,,7.27,22.56,33.47,42.27,,,,11.88,,8.34,6.58,,3.6,221.31,7.89,12.74,56.55,1006.01,,0.1,,39.479447,,-0.336622
Politecnic,2-2017,2,2017,3.52,,8.48,26.82,39.56,37.57,,,,15.62,,11.47,9.09,,2.45,216.62,5.58,14.34,62.47,1007.8,,0.01,,39.479447,,-0.336622
Politecnic,3-2017,3,2017,3.45,,5.55,26.63,34.9,55.66,,,,14.41,,11.04,9.81,,2.5,207.37,6.01,15.08,58.88,1006.29,,0.03,,39.479447,,-0.336622
Politecnic,4-2017,4,2017,3.45,,3.52,20.75,26.13,59.74,,,,11.69,,8.58,6.61,,2.09,188.59,5.65,16.23,61.33,1004.79,,0.02,,39.479447,,-0.336622
Politecnic,5-2017,5,2017,3.54,,4.4,18.84,25.18,59.99,,,,8.75,,6.25,4.61,,1.86,201.09,5.17,19.39,56.63,1006.08,,0.01,,39.479447,,-0.336622
Politecnic,6-2017,6,2017,3.41,,3.51,20.05,25.11,55.14,,,,9.35,,6.34,4.4,,2.36,184.21,5.98,22.85,52.1,1003.89,,0.0,,39.479447,,-0.336622
Politecnic,7-2017,7,2017,3.36,,3.42,17.06,22.51,48.17,,,,10.36,,7.12,4.78,,1.81,162.79,4.94,22.74,63.07,1004.04,,0.0,,39.479447,,-0.336622
Politecnic,8-2017,8,2017,3.28,,3.77,18.26,23.78,57.54,,,,9.62,,6.56,4.3,,1.83,193.88,4.88,22.25,62.21,1004.79,,0.01,,39.479447,,-0.336622
Politecnic,9-2017,9,2017,3.51,,4.31,20.53,27.27,62.82,,,,11.14,,7.26,5.04,,2.24,193.66,5.56,19.87,60.27,1005.4,,0.03,,39.479447,,-0.336622
Politecnic,10-2017,10,2017,4.43,,6.24,25.95,35.54,45.87,,,,14.38,,9.65,7.96,,1.92,214.54,4.85,18.64,59.19,1006.81,,0.01,,39.479447,,-0.336622
Politecnic,11-2017,11,2017,3.75,,12.36,35.56,54.36,38.31,,,,36.84,,19.27,6.11,,2.48,224.86,5.8,15.33,50.11,1004.57,,0.0,,39.479447,,-0.336622
Politecnic,12-2017,12,2017,3.46,,8.4,25.59,38.35,39.48,,,,19.39,,12.21,6.88,,3.14,232.63,7.44,14.64,54.12,1007.85,,0.01,,39.479447,,-0.336622
Politecnic,1-2018,1,2018,4.25,,8.52,26.1,39.0,41.02,,,,24.85,,16.96,,,2.48,222.42,6.0,14.18,57.85,1007.52,,0.02,,39.479447,,-0.336622
Politecnic,2-2018,2,2018,3.58,,5.76,23.57,32.26,46.93,,,,23.91,,16.16,,,2.32,219.93,5.85,13.71,60.45,1001.12,,0.01,,39.479447,,-0.336622
Politecnic,3-2018,3,2018,4.42,,4.06,18.9,24.93,58.84,,,,18.85,,10.59,,,3.65,246.07,9.07,15.68,48.59,998.96,,0.06,,39.479447,,-0.336622
Politecnic,4-2018,4,2018,4.41,,4.31,18.86,25.25,65.1,,,,20.25,,15.55,,,2.23,206.38,6.11,17.54,59.89,1002.46,,0.01,,39.479447,,-0.336622
Politecnic,5-2018,5,2018,4.2,,4.95,17.41,24.93,71.75,,,,15.24,,11.09,,,2.0,192.97,5.5,18.62,62.87,1000.88,,0.01,,39.479447,,-0.336622
Politecnic,6-2018,6,2018,3.67,,2.58,12.56,16.43,72.21,,,,23.29,,14.73,,,1.95,183.46,5.44,21.26,63.5,1001.23,,0.02,,39.479447,,-0.336622
Politecnic,7-2018,7,2018,4.63,,2.49,11.18,14.95,66.34,,,,26.58,,16.97,,,1.97,175.94,5.64,22.56,66.65,1000.58,,0.01,,39.479447,,-0.336622
